30,1441964
26,416012
31,1064876
33,1601676
33,1486860
31,921516
26,172076
26,1297644
31,1427660
33,1335212
32,1367276
33,1558380
28,1402124
32,1311020
33,1517580
33,1370732
26,230444
33,1446476
30,529932
28,766604
32,1564460
30,631052
33,1287852
26,122316
33,1108140
29,989516
18,75084
32,1152876
33,1585452
28,1063500
32,1077612
33,1184460
32,1362380
32,1594604
31,1157676
31,618444
25,724652
33,1285484
30,951980
32,1401836
33,1373100
28,392300
27,679500
32,937100
26,312876
28,299532
30,1316940
30,499532
33,1663244
33,1428332
34,1669580
29,623660
31,1195500
31,1379852
26,1385420
33,1444524
30,857484
33,1639724
27,436524
30,714540
33,1482284
32,1550924
33,1275020
32,1097804
26,146924
31,687852
32,1379372
30,771180
33,1222796
27,1410092
32,1232780
32,1041644
31,719564
33,1523756
30,1095660
27,575532
33,1501644
31,981516
31,1267692
33,1666604
30,931820
30,785964
30,893516
32,1417772
32,1000044
24,1140140
34,1662732
27,972140
28,1290860
33,1393932
27,1440332
29,323724
31,1532652
30,1230732
30,437292
32,1143564
29,307820
33,1529004
32,978444
33,1477676
32,1322444
29,396236
32,1675244
29,1469004
32,1387532
32,1184300
29,359276
31,1579500
32,1131020
26,1662252
30,678540
30,531212
30,1567596
32,1020204
29,1150412
31,1078764
29,1460684
29,474092
33,1624076
33,1593996
23,1046732
27,1063340
27,328140
28,775596
32,1073292
33,1528140
31,843372
33,1646060
32,1065420
30,724524
33,1206476
33,1370700
27,1444236
27,264492
31,1358732
33,1671564
32,911916
33,1665452
31,1423244
32,1185644
30,804236
15,20012
30,597932
33,1627980
28,454892
33,1544876
26,445260
30,1327052
29,442380
32,1181196
31,743564
27,697260
31,1141484
31,905612
24,902700
33,1433676
27,1312620
27,393996
33,1664364
32,888044
34,1546316
31,1548012
30,481676
34,1610412
31,832844
31,1117740
31,1430924
31,1252460
31,620556
29,1362572
32,965324
31,1280844
33,1387052
29,700076
31,923532
32,1279500
30,775436
30,1206540
28,397772
31,814316
31,698444
30,1595532
33,1659276
32,1288940
33,1502220
32,880812
32,1053324
31,1550540
33,1606476
32,1161996
32,1379372
32,990092
34,1598124
32,1024140
31,1079660
29,391532
32,1212300
30,814284
32,1468364
32,1286220
27,540332
33,1503084
26,573420
32,1522316
29,843404
32,1048844
30,619212
28,1185516
31,1387916
33,1240364
28,440684
28,1229292
30,1417740
26,516876
32,1261740
28,234060
30,1524396
32,1074924
31,1038764
31,747660
31,914412
28,967916
31,587084
31,1365836
33,1284396
33,1575884
28,654860
33,1068044
29,676940
32,1423244
33,1452716
31,1471980
29,427692
25,69740
27,646796
31,1118892
31,752300
28,1277292
30,826124
31,699084
32,1408140
32,1168716
32,1319916
32,1329452
32,1346636
31,739020
33,1453580
34,1598444
32,1065900
29,380396
28,660332
33,1520460
32,857484
29,1119980
29,428844
32,1290764
34,1521452
29,749004
33,1340396
32,1043276
32,1215980
29,1625676
32,1484076
32,1159532
32,866636
25,565196
32,1131372
31,971820
30,746636
31,1649484
30,487500
32,1593740
32,1245900
32,1398540
28,512076
30,790572
30,1160076
28,623660
31,1365324
24,234956
33,1432236
29,377036
33,1550604
31,597036
32,842124
33,1475564
33,1509516
34,1674444
33,1376492
29,380204
29,873996
31,1441740
31,1283724
29,365804
33,1478924
33,1285580
27,198764
29,876300
30,425196
33,1391916
32,774156
31,1230540
26,798860
32,1665740
32,1520460
27,1177580
32,1062924
33,1329260
32,1051020
32,775980
29,869196
33,1670156
32,1232076
30,990572
28,525516
28,1367532
30,594924
33,1273004
32,1648140
28,339564
30,676716
34,1651500
31,907980
30,1477932
29,1629932
31,747276
25,1279500
32,1250892
31,940364
33,1477356
33,1614860
30,1455852
26,279564
30,972236
31,1311596
31,835244
29,799916
32,1292204
32,1417740
29,607884
28,713964
31,754604
33,1347980
28,1187372
32,967916
33,1317452
29,1025324
32,1131020
29,910284
26,118316
30,1245036
32,1216076
31,729132
31,938892
30,994284
29,744204
29,353036
32,1424076
33,1315820
33,1221356
31,1443212
29,1282412
30,1140620
27,174476
34,1529580
32,1234220
31,848076
31,993164
30,743340
32,1242924
31,1632044
32,1393356
30,657900
25,170540
30,703244
32,1243532
33,1346220
29,512172
33,1580972
33,1550924
31,848012
27,1237772
28,538380
33,1534124
32,1070252
30,1292460
32,1062636
32,1095212
32,1014764
32,1431212
33,1289100
33,1640012
30,859212
33,1606476
33,1320140
27,247916
31,1239852
24,644460
27,263724
32,1642476
30,597164
31,998444
30,1319532
32,812396
33,1509324
26,134892
32,1443212
33,1508940
31,831660
31,955596
33,1400300
31,1385196
30,604524
29,822156
24,947372
32,1071596
27,1326636
34,1670124
33,1509260
32,1041452
33,1575884
30,935084
33,1181900
33,1595372
32,1298636
30,1212716
31,650220
30,945740
32,1083372
30,619436
24,1031244
32,1127820
30,1347404
27,313772
32,1392620
32,1298796
25,87564
30,1187724
31,748332
31,901932
33,1547852
33,1566924
28,925452
33,1255020
27,823212
29,885324
31,955116
29,1083372
29,1440044
31,642444
26,122796
30,801804
32,819212
33,1544940
29,1163340
29,937292
32,1579692
28,559052
29,502220
29,1177004
31,632172
30,661644
33,1482252
31,918380
34,1652684
33,1298124
30,926124
33,1526732
30,849132
33,1214924
29,1216652
24,296396
32,1515660
32,1582860
32,1120172
32,1320492
32,954444
32,1127340
31,1040204
33,1578636
31,1624460
31,1325004
30,558060
32,1219916
32,1210956
32,1323212
32,1145132
28,652364
31,1296684
32,1311020
32,1267724
29,942252
27,319212
33,1300940
32,1492524
29,623276
29,530892
31,735372
30,549260
29,458540
30,1433804
31,775724
30,896876
32,1673004
31,1633964
26,206540
30,1635884
29,409452
32,950220
33,1578284
33,1359500
33,1349036
32,1626476
33,1118060
31,832172
29,327660
31,1379852
31,1314956
34,1660332
31,912012
32,1301676
33,1324524
29,619692
31,721260
30,1441740
31,1638956
