2,34
2,50
3,82
3,114
4,178
4,210
5,274
5,306
5,370
5,466
5,498
6,594
6,658
6,690
6,754
6,850
6,946
6,978
7,1074
7,1138
7,1170
7,1266
7,1330
7,1426
7,1554
7,1618
7,1650
7,1714
7,1746
7,1810
7,2034
8,2098
8,2194
8,2226
8,2386
8,2418
8,2514
8,2610
8,2674
8,2770
8,2866
8,2898
8,3058
8,3090
8,3154
8,3186
8,3378
8,3570
8,3634
8,3666
8,3730
8,3826
8,3858
8,4018
9,4114
9,4210
9,4306
9,4338
9,4434
9,4498
9,4530
9,4690
9,4914
9,4978
9,5010
9,5074
9,5298
9,5394
9,5554
9,5586
9,5650
9,5746
9,5874
9,5970
9,6066
9,6130
9,6226
9,6354
9,6418
9,6546
9,6706
9,6738
9,6898
9,6930
9,7026
9,7090
9,7186
9,7314
9,7378
9,7410
9,7474
9,7666
9,7794
9,7858
9,7986
9,8050
9,8146
10,8338
10,8370
10,8658
10,8754
10,8914
10,9010
10,9106
10,9138
10,9234
10,9394
10,9490
10,9586
10,9618
10,9714
10,9810
10,9874
10,9906
10,10098
10,10258
10,10290
10,10354
10,10450
10,10546
10,10578
10,10770
10,10834
10,10930
10,11058
10,11218
10,11346
10,11506
10,11634
10,11730
10,11826
10,11890
10,12018
10,12114
10,12178
10,12306
10,12370
10,12594
10,12754
10,12946
10,12978
10,13138
10,13170
10,13234
10,13266
10,13426
10,13650
10,13714
10,13746
10,13810
10,14034
10,14098
10,14130
10,14194
10,14514
10,14578
10,14706
10,14866
10,14994
10,15058
10,15154
10,15250
10,15474
10,15538
10,15634
10,15730
10,15858
10,15954
10,16146
10,16210
10,16306
10,16338
11,16498
11,16530
11,16626
11,16786
11,16818
11,16978
11,17010
11,17106
11,17394
11,17458
11,17490
11,17554
11,17650
11,17746
11,17874
11,17970
11,18066
11,18418
11,18450
11,18610
11,18738
11,18898
11,18994
11,19090
11,19218
11,19410
11,19474
11,19570
11,19666
11,19698
11,19794
11,19986
11,20146
11,20434
11,20466
11,20530
11,20626
11,20658
11,20754
11,20818
11,20850
11,20914
11,21106
11,21138
11,21234
11,21778
11,21874
11,21970
11,22098
11,22386
11,22546
11,22770
11,22834
11,22866
11,22930
11,23026
11,23154
11,23218
11,23250
11,23346
11,23538
11,23698
11,23730
11,23794
11,23826
11,23890
11,23986
11,24178
11,24370
11,24498
11,24690
11,24786
11,24850
11,24946
11,25074
11,25138
11,25266
11,25330
11,25554
11,25618
11,25714
11,25746
11,25810
11,25906
11,25938
11,26034
11,26194
11,26514
11,26610
11,26674
11,26706
11,27090
11,27154
11,27186
11,27346
11,27538
11,27570
11,27730
11,27858
11,27954
11,28050
11,28146
11,28434
11,28530
11,28594
11,28626
11,28818
11,28978
11,29170
11,29298
11,29554
11,29778
11,29874
11,29938
11,29970
11,30034
11,30066
11,30226
11,30418
11,30514
11,30610
11,30898
11,30930
11,31186
11,31218
11,31570
11,31666
11,31794
11,31890
11,31954
11,31986
11,32050
11,32178
11,32274
11,32434
11,32466
11,32626
12,32850
12,33010
12,33106
12,33298
12,33330
12,33394
12,33426
12,33586
12,33778
12,33810
12,34066
12,34098
12,34194
12,34258
12,34290
12,34450
12,34578
12,34866
12,35250
12,35314
12,35410
12,35538
12,35794
12,35826
12,35890
12,36018
12,36274
12,36306
12,36370
12,36498
12,36594
12,36690
12,36754
12,36946
12,36978
12,37330
12,37426
12,37458
12,37554
12,37618
12,37714
12,37938
12,38034
12,38098
12,38130
12,38226
12,38290
12,38386
12,38578
12,38674
12,38770
12,38994
12,39058
12,39154
12,39346
12,39474
12,39570
12,39634
12,40050
12,40338
12,40498
12,40626
12,40690
12,40786
12,40818
12,40914
12,41266
12,41458
12,41490
12,41746
12,41874
12,41938
12,42130
12,42354
12,42514
12,42546
12,42610
12,42738
12,42834
12,42930
12,42994
12,43026
12,43090
12,43186
12,43314
12,43378
12,43410
12,43506
12,43666
12,43698
12,43858
12,43986
12,44050
12,44274
12,44434
12,44626
12,44658
12,44754
12,44818
12,44850
12,45106
12,45330
12,45394
12,45490
12,45618
12,45714
12,45778
12,46066
12,46194
12,46354
12,46450
12,46546
12,46674
12,46834
12,47026
12,47250
12,47314
12,47410
12,47506
12,47538
12,47986
12,48018
12,48178
12,48306
12,48370
12,48594
12,48658
12,48786
12,48978
12,49074
12,49266
12,49330
12,49426
12,49746
12,49906
12,49938
12,50194
12,50610
12,50674
12,50706
12,50898
12,50994
12,51058
12,51250
12,51346
12,51474
12,51538
12,51666
12,52018
12,52050
12,52114
12,52146
12,52338
12,52786
12,52818
12,52914
12,53010
12,53106
12,53170
12,53266
12,53298
12,53490
12,53554
12,53746
12,53778
12,53938
12,53970
12,54226
12,54258
12,54514
12,54610
12,54930
12,55186
12,55314
12,55378
12,55410
12,55474
12,55506
12,55858
12,55986
12,56178
12,56274
12,56434
12,56466
12,56530
12,56626
12,56658
12,56754
12,56914
12,56946
12,57138
12,57298
12,57330
12,57490
12,57714
12,57810
12,57874
12,57970
