29,706764
33,1552652
31,622700
27,266124
30,792012
33,1397100
31,869004
28,1128812
32,1526732
30,1006892
29,561132
30,1284492
33,1548332
32,1553324
29,544940
29,522380
29,1156940
30,512940
30,560844
31,832364
30,712716
33,1536972
32,1320524
29,870060
31,746252
32,842124
29,1108140
33,1279116
32,1098572
32,1579436
32,1606316
30,591596
32,1101036
33,1484492
31,1181612
23,74636
29,695084
31,1019276
31,1125996
31,1292556
29,547724
32,1134732
33,1513836
33,1346316
34,1635212
29,849132
31,715884
27,1338476
29,366444
33,1646924
28,290732
31,1010060
33,1546700
33,1166540
31,626604
31,911756
32,1234284
33,1525452
27,1262732
32,1556172
21,398732
33,1565772
32,911084
27,197292
29,522156
32,884012
33,1535852
28,1621836
30,1016556
25,275084
28,215340
33,1633740
32,1308204
28,1625196
33,1494860
32,820940
23,50732
30,646860
25,155532
33,1640396
32,1663884
31,695084
33,1551372
32,1118892
32,1222796
32,1485324
31,1088972
32,960300
32,1369580
32,1080780
31,823820
32,1616172
23,1373420
31,1260780
32,1284620
31,1408620
32,1111340
32,1460780
26,158220
30,591980
27,1116972
33,1326156
32,1108172
30,1022892
33,1257996
33,1243916
33,1385292
32,897420
30,1338476
33,1381004
33,1548332
29,1152524
28,620876
33,1612844
29,1151084
31,1319756
31,770124
30,1009292
32,1017740
27,275052
25,859116
32,987596
31,1296332
30,1222764
25,916556
29,1280844
33,1536300
33,1578636
26,1656876
31,1322444
25,109964
30,703116
29,352652
33,1407404
32,1298796
27,227340
32,1097580
32,1506732
31,1560812
33,1396460
30,526700
31,1443276
32,1337004
32,1512492
28,200684
30,552716
33,1571660
32,903276
33,1539596
32,1312172
32,1084652
33,1123820
31,1373580
33,1618604
33,1446540
31,1579500
30,1006764
29,1259180
32,1203372
31,1022540
29,939660
32,1014572
30,777996
33,1428876
31,1151084
27,203052
30,850604
32,1294892
25,1132716
28,237516
31,1077452
21,473420
31,758540
31,1338636
33,1244780
33,1450572
33,1448396
33,1319564
29,822732
34,1623852
29,1472076
30,1283084
30,1360620
33,1135340
32,999372
24,263916
31,1513196
33,1381964
33,1111436
31,832940
31,1396812
33,1111340
29,1602092
30,537932
33,1299852
29,448844
30,590412
31,1583436
30,1280012
28,506316
30,1554444
31,666060
33,1629932
33,1545644
33,1493132
22,1472076
30,933420
31,891756
33,1438412
32,799916
29,972492
33,1061516
31,564524
33,1539564
31,807404
33,1448492
29,552332
33,1347084
33,1672812
31,630380
28,1296716
33,1228460
25,1289612
32,1574060
33,1218636
31,1347980
33,1596716
31,860556
32,1583052
32,1124652
31,1626636
23,1206060
33,1248684
32,1000556
31,894444
26,468780
32,1046316
34,1570092
31,1079852
30,944876
32,1545452
29,880172
30,842796
32,1310892
32,1315532
32,961676
33,1256684
30,830892
30,1623212
34,1524204
32,1129932
29,390764
32,797676
25,173580
30,551564
31,1287180
31,1626284
33,1127372
27,281772
30,1103180
27,391052
30,1308396
34,1629452
31,634764
30,1067756
32,872300
28,540300
31,1339500
32,981740
32,1166540
32,962060
31,1037676
31,1478444
33,1487372
32,1547724
32,937100
28,737196
31,1149612
30,757452
32,1033260
32,1162316
27,693132
32,1401356
29,623276
33,1400652
33,1485740
27,1014380
31,1228460
31,778604
32,1462220
31,741612
28,581676
31,1595756
33,1674252
28,762476
32,1167372
21,50220
32,1483340
33,1337484
33,1304876
30,585164
30,455180
32,1534892
31,891500
30,487532
33,1134092
24,521804
30,983564
29,278700
30,687020
31,1534124
28,595212
32,1627820
29,1574604
33,1548236
31,949484
29,874380
32,1216044
27,198572
31,1324524
31,806220
33,1667852
33,1422476
31,905132
28,547436
27,175692
31,1078572
31,599084
32,1205292
31,1590572
32,1155660
32,995532
32,1367180
29,1105004
32,1091660
33,1440972
33,1511084
28,564524
30,532844
33,1324716
29,1389036
31,964172
28,908972
32,1017612
29,1074252
21,1400876
32,1623212
32,1203500
30,1519404
32,1613004
30,1085132
31,1527116
32,1583724
32,898412
33,1549580
29,386220
33,1384172
31,964652
31,620876
29,618860
32,1323564
33,1649612
29,479756
31,917612
31,1265036
32,1119884
33,1277484
33,1543692
32,873644
26,1365036
33,1507532
33,1455564
29,667820
26,146540
32,846732
31,789900
30,677324
33,1259436
29,281772
31,901356
32,1266380
29,471020
33,1645004
29,504524
32,898764
30,1620524
32,1563404
23,255564
27,849644
32,1160780
33,1415916
27,1420812
27,275276
28,1355244
33,1223916
32,1189100
32,795980
29,831884
33,1368300
31,703820
32,1103916
32,1104524
32,1237196
29,435852
34,1660620
32,1150956
31,971052
31,1167212
33,1638956
32,1368236
31,870476
31,724236
30,1405676
31,1663980
29,743180
33,1457580
33,1289804
31,1327980
31,642060
32,1412652
31,1650956
33,1253580
31,950060
29,877644
33,1635884
29,342060
31,640236
31,1560876
32,1486860
33,1320492
32,1509516
28,1482060
31,659436
33,1341356
34,1569996
28,356684
32,974636
29,455916
30,791436
32,1195692
29,846732
31,798764
32,954572
33,1567116
31,718572
34,1644780
32,1632972
27,1035372
27,955980
33,1468844
30,614060
31,1163052
29,372044
32,1452620
33,1280364
32,1582380
32,1425932
31,1056780
26,1197324
31,1434156
27,332396
33,1304972
33,1171820
30,1459916
31,947564
32,1057740
24,929804
32,1238060
34,1623212
29,415724
30,784076
32,932972
29,417740
31,682412
26,1397772
29,1348236
32,1312140
26,1657004
33,1513356
32,1142604
31,1470572
32,1292012
29,1066092
27,549132
32,1322444
32,1488972
32,1395596
32,1639244
33,1208556
30,623276
28,651372
33,1528140
29,451404
30,1438284
32,902316
33,1603340
32,881676
30,542924
31,761612
30,593996
32,1256876
30,1244396
32,879692
26,287340
31,665804
33,1434156
33,1446476
31,954060
31,741612
32,1055340
28,458316
28,473612
31,1142636
31,1081740
30,743084
30,836076
32,1128140
32,1347404
31,929804
29,659052
31,988140
28,780204
30,463212
33,1572332
30,906572
31,1357260
32,1619564
30,862412
33,1550540
28,459596
31,897644
32,911916
31,1170924
22,30540
34,1645772
31,1239660
31,753804
30,574380
30,528812
32,1208652
30,781772
32,1088876
30,502284
32,1510956
30,1105196
32,1379916
29,1279052
33,1396140
33,1175276
31,757836
27,347660
31,1147116
25,1297932
30,502316
33,1506732
33,1503692
30,974252
30,440684
33,1543532
30,516204
29,572972
33,1516524
30,1395404
27,586860
31,970124
31,1137932
32,1518252
32,1543116
32,1048844
31,1041996
33,1293132
32,1599852
33,1350764
30,1008492
34,1657004
33,1635180
31,694412
30,1599852
29,346412
26,122732
32,1326636
33,1511756
32,799020
32,1011884
32,1031756
32,1523436
32,1135244
31,641036
28,601932
31,831212
31,1320492
32,1209356
27,164172
29,1193196
30,1604684
31,1303436
32,1550316
31,1541676
30,558156
31,962604
33,1341036
25,832460
33,1667852
31,1554572
32,1014060
27,1398476
31,1478156
32,1365932
27,659052
33,1575276
32,1424172
29,699084
30,533516
28,419660
29,797004
33,1437164
32,1247532
33,1436076
30,519980
29,1243916
32,1083212
33,1585356
31,934860
30,1074092
32,1421004
30,444396
31,1089612
33,1342764
30,1347980
29,492876
31,853676
33,1617036
27,1141580
34,1560396
29,1323212
30,1162796
32,1520460
33,1417772
26,191564
32,1477356
33,1312524
30,511884
32,768492
33,1624620
33,1387404
32,1314252
30,1106316
30,691244
30,1366604
30,962604
32,1205676
33,1140716
27,218924
33,1253100
33,1180364
23,458124
31,1381196
33,1440204
33,1651820
32,1450892
27,1151180
32,1464492
31,921516
32,913580
32,1618956
32,1212620
32,1382124
32,1596972
32,1076364
33,1116204
31,822156
30,757644
32,1153484
31,1523084
31,916620
33,1469196
33,1217292
30,1448396
32,1206924
32,1270316
33,1231116
31,1293356
27,356492
32,1082124
31,1089420
31,596076
32,1314092
32,1135532
31,602156
32,1328780
33,1344780
32,1163052
29,595212
33,1397420
31,902316
29,704684
30,1369740
29,1418540
31,924972
33,1598796
33,1530444
29,595916
26,565196
29,484076
31,1003596
29,1632716
34,1625676
29,1312524
26,224844
31,737196
32,1280012
29,1277004
34,1611116
32,1220556
33,1139756
33,1551276
33,1411820
30,748140
32,1495820
31,856812
33,1516652
26,940652
32,999756
33,1351116
31,1605740
30,834636
34,1551852
30,651180
29,650220
28,1413260
32,1467404
32,1057740
31,1342604
27,238220
30,824652
31,1129452
33,1602476
27,282924
30,1517484
25,1068972
31,1042380
30,1082444
30,528812
30,514572
32,1079852
31,1324716
31,1188140
33,1536876
30,718700
33,1647756
31,1501964
34,1628364
28,637452
27,186156
30,1099020
31,880172
34,1618604
33,1463372
28,283340
31,1010060
33,1226796
27,1675340
30,472460
28,1499276
32,1324716
31,581676
28,346796
32,1171916
29,944492
29,416684
29,759884
31,1140236
32,1420716
32,1253484
28,249324
31,1134444
33,1370060
32,1057452
30,871532
22,493452
33,1339532
34,1598444
33,1270796
28,910764
32,962700
29,940140
29,1488780
26,928940
32,1241804
28,1454540
29,427436
30,533580
32,1300524
31,913196
31,583980
22,1183052
30,426380
29,797516
34,1633740
33,1355180
31,708332
33,1502444
30,667020
33,1441196
28,607340
28,230540
27,170700
33,1422380
31,633132
32,1290060
31,1602956
28,891180
30,440460
29,843180
32,1622060
32,1440204
31,683916
33,1400780
31,1198380
27,887084
30,1366124
28,426924
31,1524620
30,579084
33,1659596
31,1283724
29,537644
29,336396
31,623276
33,1548012
29,767180
33,1572140
34,1601772
30,784332
27,451692
32,1592844
25,201132
33,1369932
30,1169292
32,1230156
25,159212
29,825260
33,1527116
27,192204
33,1313100
30,597036
33,1165196
32,1132716
31,689036
28,622476
33,1407660
32,972236
30,1584012
33,1516524
26,1111500
30,687500
31,1200300
32,852812
29,568556
33,1099020
33,1598796
32,1409132
31,688812
32,862412
31,738380
29,530892
31,1646604
31,1635884
32,911852
34,1608812
32,1443212
32,1290444
29,381740
32,1458636
33,1472076
31,1534892
30,1377260
29,1360172
30,882380
29,1342604
32,1085676
31,1129356
31,1061516
30,664812
31,1649484
32,910764
29,1056620
30,1128620
32,999756
30,854444
29,407340
31,1332140
33,1538220
32,1221932
30,1475276
31,1134764
30,675180
30,815852
32,978092
31,1141100
32,995084
31,954092
31,950060
32,1137324
32,1486316
32,1154700
34,1616460
31,825260
32,920940
31,1580396
33,1177356
30,533612
26,286604
27,297900
29,586092
31,982092
32,1301324
32,1565772
25,91052
30,612812
31,631052
33,1555884
32,1515596
32,1574220
28,888780
30,870060
30,1318764
26,879212
31,1403084
32,1166604
29,1620716
32,991820
31,974444
29,902924
32,1334444
32,1215084
32,1624556
33,1656492
23,207276
26,443852
31,1285484
25,436076
32,1270604
32,851852
29,498444
30,482732
31,848012
30,1052204
29,1110156
29,840044
27,180812
27,471020
31,658604
31,621804
33,1314764
32,1595564
30,652236
33,1393932
31,774156
32,1346636
30,607820
29,694476
31,671372
27,1577964
33,1436492
33,1306092
31,658284
29,857804
32,1367276
32,753804
33,1580940
27,554700
32,1043852
27,1191084
32,1162604
32,1535180
31,1206444
29,723084
29,1225676
29,1239692
30,1424844
26,132236
30,452652
32,1326252
32,1629420
32,1536300
27,210572
31,1121100
33,1671884
32,1363116
32,1665452
29,1076204
33,1462956
32,1490892
33,1520076
30,647564
33,1290732
32,1232300
31,1319340
33,1357964
30,1478444
33,1657196
26,697772
31,1300812
25,683180
30,768300
30,1538540
26,925772
31,1562412
33,1578284
33,1661516
33,1527116
30,1484204
32,1168620
31,1428204
33,1402956
24,151020
30,1078284
32,1054892
25,112332
30,1319916
31,1181900
30,583340
30,512076
32,1363692
32,1070252
32,1298124
31,1505900
28,452652
34,1610732
32,1086956
25,426284
28,295340
27,1648812
26,574380
27,466092
34,1675340
31,954636
32,1077612
34,1628940
30,1396460
30,1043852
33,1507532
33,1443276
32,1632044
31,732492
33,1619372
32,1072716
33,1407884
33,1521516
32,966380
29,1540172
26,1163756
31,1604364
33,1076204
33,1502252
30,1595436
30,972716
31,866156
30,779756
32,1101836
29,642860
25,95724
27,895980
31,1638572
33,1248524
31,1511436
25,1096364
31,1114860
29,1284396
32,1493292
32,1350924
31,1038860
27,621452
33,1363820
32,1471532
32,1320972
30,1209900
31,1283852
31,900300
33,1548620
27,891404
30,509996
31,756492
33,1654284
34,1633292
33,1642796
29,1633964
31,761772
30,1098732
31,1025324
32,1271244
22,142892
30,954060
30,411500
26,621900
29,651852
30,1646924
33,1347404
31,1434156
34,1607756
32,1165932
32,981324
32,1447532
30,631244
33,1622412
31,802380
30,551820
31,808236
29,1188140
32,1392812
33,1290732
29,869324
33,1427276
31,898764
29,1129196
27,1337580
32,975116
33,1665996
33,1352364
29,1664556
34,1569324
31,1467276
32,1616844
32,931212
30,889964
30,769292
31,928940
32,1204940
32,1106636
28,244652
30,1016012
27,1143564
32,1288236
33,1608300
33,1391916
24,951564
27,1162796
31,922412
33,1295276
30,872684
26,251756
32,1412652
25,172524
33,1273836
30,773964
32,1431884
32,1355820
34,1673292
31,781772
33,1496940
30,741644
29,487212
29,1318220
31,1358732
33,1167660
25,1177772
31,1053644
34,1564620
29,484076
33,1450860
32,1133516
29,470252
30,938540
32,976460
32,1300812
30,1556556
23,485580
30,805484
32,1606316
31,734316
32,1506732
34,1675340
31,975020
29,347820
33,1269132
30,921164
28,376940
32,1560044
33,1569644
32,1503500
32,1142252
33,1533932
30,1095596
30,748364
32,1544940
32,1515020
33,1613004
28,1122924
32,1031852
28,376652
30,1645004
31,1546316
32,1659596
32,1011980
32,1373420
31,1611756
24,58220
31,886124
31,770892
33,1512524
24,84396
32,1006764
34,1527500
28,1100460
32,930444
30,524364
31,814284
31,665292
32,1074092
27,192812
32,1304556
31,1143756
33,1593804
31,1154604
32,1536876
31,877292
32,916620
29,541644
33,1366860
31,1363212
32,1591052
30,623660
30,973772
33,1238732
32,1270604
28,1380620
32,975116
33,1326252
33,1329260
32,1400876
29,343500
28,479852
32,949356
27,226796
28,1513356
30,1216044
21,147276
32,1163532
32,1670156
32,1485804
33,1306380
28,673452
28,384332
31,1573100
32,1561292
19,484332
31,1233516
31,1139372
32,1147116
34,1631052
33,1532876
32,1142732
33,1575372
21,203852
31,804620
32,1441100
25,190380
27,1224140
31,1209356
31,1168236
29,1220204
31,944364
29,288716
32,1047020
31,1237196
28,255596
33,1358636
29,685292
33,1469004
30,1132556
31,1374924
31,1004684
32,1418636
27,189452
31,893196
31,806156
31,878540
31,980076
29,715884
32,1247244
30,503724
30,1179116
33,1462380
31,1502604
32,1488780
28,375596
33,1561356
30,872972
33,1235820
33,1571340
33,1455180
25,140556
27,240236
34,1646892
32,1151916
30,513260
32,1285580
29,1321484
29,434060
29,1409132
32,1216076
30,804396
28,416076
33,1422380
30,667020
32,1009100
33,1348236
32,939212
33,1642796
32,974220
32,1065132
32,1484844
33,1648140
27,703244
33,1525100
31,963596
31,1066476
30,910892
28,761036
33,1158156
33,1265676
31,817164
31,930444
27,593996
32,842252
32,1387404
32,1084652
31,714540
31,926700
25,1270860
31,1166252
33,1630284
29,1621484
32,1333740
32,1034604
32,778796
30,630156
33,1627596
32,1485900
29,401964
32,865964
33,1550604
33,1494156
30,845100
31,1544876
34,1672844
29,488300
33,1332332
33,1513964
31,1018092
31,966156
29,1187180
31,1015052
31,1521644
31,959244
31,985772
32,864044
33,1518956
33,1359404
34,1542444
33,1554540
32,1462316
25,208044
31,1149516
30,931340
33,1520076
29,1220652
33,1501964
33,1598540
32,1431372
32,1268396
32,1575884
33,1470764
31,1278252
27,565836
25,115980
32,1509260
31,650060
32,1453356
33,1507532
32,1084236
28,354764
32,1031276
28,1240844
32,1073292
33,1352844
30,1642316
33,1332332
30,1392684
32,1139756
29,630380
28,400556
26,120812
31,784940
33,1465164
29,833324
33,1476044
29,1438700
30,464556
28,353292
33,1095116
33,1469420
29,452460
33,1553676
32,1458572
27,379980
31,1415436
27,689676
28,1080204
28,395372
32,851756
32,1494732
28,885036
32,1538220
32,1457580
33,1481516
32,1334252
32,1218572
30,1608972
28,565196
31,1253100
27,1290860
32,846444
30,1229964
32,1009676
31,1564364
31,1208204
32,927596
31,976940
33,1471980
32,1391244
32,1595052
32,1326284
32,1528460
31,1536044
32,903020
32,1543116
31,792780
32,1444236
27,1447724
33,1465196
31,1097804
31,637580
26,1406124
29,598380
28,272556
32,1319436
30,623660
31,1076940
32,1635212
28,1127244
28,238092
33,1418444
33,1446476
31,1259180
32,1012460
29,450444
33,1427724
33,1640396
29,630380
33,1524620
22,698412
28,283436
32,1240812
33,1496492
30,1625004
32,1567500
33,1471116
31,680940
28,1353452
28,1020812
33,1635692
32,1392236
32,1492940
29,1203404
23,102860
32,772524
33,1456172
32,1568684
32,1214636
31,637580
29,365964
31,1304300
33,1294604
31,1014764
26,568556
33,1294572
30,569484
30,878540
27,942540
25,1028364
31,949772
30,1076204
30,445260
32,1495916
28,1172972
30,1456332
33,1633164
30,909516
26,1009676
31,1095596
24,266156
31,1250220
31,1275084
31,1334924
33,1347596
32,929612
31,758540
32,1172460
32,894924
30,1191084
26,1127724
31,654380
28,633324
33,1419884
32,1544876
32,1001484
31,791372
33,1624044
26,813612
31,788780
32,1397036
32,1560044
32,1030476
32,1102124
29,614924
31,1524300
30,1508972
34,1633964
32,1039244
28,1086956
32,1588652
29,317900
32,1263660
30,872012
32,1264716
31,1308332
27,665580
31,787596
31,707052
27,331500
27,1670124
33,1509516
28,241740
31,747660
32,1524396
27,155052
33,1321164
32,1483340
33,1465260
30,520076
32,1602444
33,1629356
30,549900
27,590924
27,531980
32,1515372
31,749804
33,1369932
33,1533132
33,1502220
34,1613292
32,827564
32,1563692
29,618252
26,797676
29,1486764
32,851180
28,219372
31,1624044
28,439724
30,453132
21,315212
28,672396
26,1512684
31,1625324
30,1334252
31,1562444
33,1430636
31,1245036
32,1544300
32,1590060
32,1161996
30,954732
31,1373580
30,736812
31,832940
26,772524
30,961452
32,959564
29,606092
24,80396
29,1394892
31,672012
33,1396524
26,222956
33,1506732
31,1106060
32,1231884
31,937644
31,636684
26,1398540
33,1246956
32,1148940
28,976460
33,1303340
31,977612
29,807404
33,1598796
32,1203596
32,1328172
33,1611116
30,535340
32,1421676
32,1439372
30,1100684
28,307340
32,1505612
31,1023660
32,1512492
29,430476
32,1228140
24,137580
31,1198956
33,1524620
31,707276
33,1097100
28,373964
28,1434060
29,842796
26,377036
33,1475276
30,1179564
31,895980
31,1406604
28,829772
33,1346060
34,1666892
33,1557900
27,597740
30,559404
28,518604
30,850796
30,1067180
33,1513196
30,1418540
32,1484204
28,1645772
28,491276
26,1316940
33,1523756
32,980780
30,1104524
32,861036
32,1221932
30,1187532
30,1450572
33,1487084
32,855692
31,841004
31,866924
25,247916
31,833676
31,858476
32,1523532
28,388524
27,755052
33,1455564
31,1035980
34,1572140
33,1471404
33,1243052
29,1425836
32,1289100
33,1312620
33,1598060
31,1145036
32,1450860
32,1248684
33,1555020
33,1240236
31,1565580
30,1251692
33,1121004
32,957836
31,1106316
33,1503500
34,1653740
29,517484
30,635276
33,1543244
28,931724
33,1482956
32,1370700
30,1421516
31,1150092
32,1186572
32,1217676
33,1121964
28,605036
33,1616844
29,1608204
32,1660620
31,1464684
33,1462220
27,1058892
33,1354476
30,831660
33,1434060
33,1450124
27,752300
30,472460
32,1512780
34,1632044
31,743244
33,1352396
29,367116
31,823820
30,984972
26,812460
31,852332
27,800780
32,1600076
32,1051212
30,1362156
31,846092
30,1500972
30,982700
33,1187276
32,934604
26,394956
32,985772
32,1048364
30,788460
33,1633260
27,1621772
32,1437452
28,311340
29,361100
32,1485612
31,1086860
30,959244
32,867116
32,1637420
33,1483340
30,912012
26,1649516
33,1675340
33,1505292
27,625676
31,1347404
33,1593036
31,896652
32,1132076
27,1350444
29,1526444
32,1130540
31,1295436
32,1204460
32,1218636
27,424652
31,1562412
29,283820
32,1298796
31,1649292
33,1611980
24,699404
29,685772
32,1582604
28,263660
31,1017612
31,773676
29,341196
27,472044
30,1264652
26,193196
29,542604
31,1208460
28,1045740
31,1575372
33,1372524
32,924684
31,1652940
32,1351116
33,1439052
27,396716
33,1520012
29,303596
31,697196
32,1495916
31,1145036
29,1277804
28,313260
32,1362380
32,1460972
33,1658732
31,1143564
34,1609836
23,225164
26,1038860
34,1660844
33,1617932
30,784524
31,1443660
28,1513676
28,750956
31,679244
31,1591532
32,1248524
32,975276
24,69420
31,1379916
31,1477356
32,1031852
33,1335116
33,1149164
33,1239852
31,871916
26,1426476
33,1408076
30,1091340
32,1640012
33,1340396
34,1599852
27,640236
32,1063884
32,862860
31,645644
32,1081292
31,1157036
30,1011180
31,675596
32,1258316
30,1394412
33,1454700
34,1672460
32,1624236
29,1047020
31,1107980
30,511436
30,1034156
30,855692
30,1088972
32,1332140
30,1122284
32,1308332
29,388044
31,1053260
32,1262316
33,1538700
33,1083212
30,1100012
32,847340
30,1624524
30,542252
32,1604492
33,1673516
30,914892
31,995436
32,1526636
30,517964
33,1544300
31,1161900
30,1583724
31,1389644
33,1587084
30,835244
31,771852
26,1583052
33,1667724
31,1373420
33,1366124
33,1510764
30,745452
33,1416780
33,1624556
33,1303340
32,1592396
31,895820
30,651372
30,1461996
32,1529964
18,17420
31,1220172
32,1632972
29,743084
30,1279692
30,983436
21,72300
30,734316
31,1122636
31,657260
31,1204460
31,578220
29,435084
29,1401996
32,1193420
33,1515980
33,1629836
29,1532876
31,639756
31,1071660
32,1419564
32,1255052
33,1408044
30,1226892
31,1058796
30,528876
31,1237644
30,698412
32,1586156
31,681260
30,1005932
33,1461324
30,575532
32,1034060
30,989420
33,1512236
31,709644
27,377324
33,1462380
27,1269420
32,1275180
31,907404
30,809612
33,1548492
33,1532652
34,1529676
29,1617324
32,1256172
32,1008492
28,376524
28,404876
29,760044
32,1451724
34,1587084
33,1361484
32,1197932
32,1444524
