19,7283730
19,5923410
18,3602610
19,4338834
19,4977970
19,5586994
21,20321010
19,4673490
19,4920370
18,3645234
18,3276018
18,4113234
20,9877810
19,7303218
17,1202706
19,5633106
17,2011890
19,4870578
20,16697586
15,430258
18,2451058
21,17891026
17,1661490
20,11624338
17,1104466
18,3230290
19,7660594
20,9964690
20,16354674
19,6041874
19,4958386
18,3828594
19,6724690
21,17178034
15,352434
20,13794898
18,2244210
20,11680338
19,5283634
20,14969298
20,14592850
20,14735986
17,2016658
21,17531634
18,3969138
20,11199250
19,5880498
19,4535154
19,4630354
20,14066898
17,1602418
21,19461586
19,7202194
20,16122418
16,1042354
20,15755218
18,3058578
15,350866
20,12232018
17,1142386
17,1438770
16,879186
19,5991154
20,10745650
18,2202546
20,10513426
20,10019314
21,17750194
19,7692370
20,14357106
18,2534706
19,7276146
19,6166674
19,7763314
20,10810290
21,20195314
20,9089554
14,165010
20,10917394
19,7954834
20,9673810
20,10128594
19,5998194
20,13080466
20,11090514
20,10367250
19,7393650
19,7500850
21,18514098
19,6130738
20,9773874
21,19356210
20,16737298
19,7380754
20,14506770
18,2144946
19,6367698
18,2637394
16,798994
19,5919666
17,1341714
20,15919186
18,2822418
20,13447570
18,2700850
21,16910866
18,3604626
19,8321778
17,2059474
20,12926898
18,4100818
18,2784786
20,13370994
21,18006930
20,16309650
19,8297266
19,6726130
20,15944818
21,16941778
20,15268914
15,319570
20,13605394
20,9540370
15,382578
20,13680498
21,19323186
20,12933970
18,3359634
21,17008306
21,19294386
19,7321938
20,16131346
20,14653426
19,7926226
19,6491346
16,904434
20,10904338
19,7882738
18,4006546
20,15749746
21,18311026
21,20485074
21,19424626
21,19779826
21,20135794
21,20110578
19,4856466
19,4461874
17,1263058
20,15465874
19,7385650
20,16135474
20,9446130
18,3953106
20,13244946
20,14029074
20,8714418
20,16165650
18,2838130
18,3774226
18,2508754
20,12328434
20,14805970
19,4266930
16,753906
19,4413234
20,14940946
19,5571058
16,537970
19,6495826
21,19469458
18,3024690
21,20271090
20,15811410
19,8101554
21,18604338
21,20007666
20,15193746
18,2295826
19,5677554
16,704434
21,19904850
20,14210578
16,676114
21,17062386
21,20026578
20,8821426
20,15885714
20,13410706
19,7949458
20,10759090
21,20469394
17,1654386
20,15151954
18,3431986
20,13836690
20,16702770
12,62674
21,18569554
19,7805298
16,586834
18,3064114
18,3146514
17,1217266
21,20478514
20,12697714
20,14167186
18,3287250
19,7195858
21,19447218
19,5725170
16,816018
19,4340370
20,16721970
21,20610706
19,4564498
19,5129778
20,12446034
20,8979186
20,12174354
21,17147826
19,7046386
19,4928274
20,14003218
17,1468978
21,18782098
20,12688690
19,4356306
20,14542098
20,9733746
18,3840946
20,8820306
21,17112274
14,210418
20,15892306
21,19907154
21,18454866
20,9142354
21,20568114
20,15681298
20,9632914
20,15377074
19,8363026
19,7397298
18,3434674
20,14165298
21,18162066
18,4103058
19,4397394
20,8523346
19,7444434
20,16194546
20,12897778
21,19908178
20,13289554
20,14684946
18,3071250
19,5147314
18,3077170
21,18417426
15,285234
20,14593650
20,13875730
21,17549938
20,14029074
17,1525426
20,11181138
19,6280690
20,15353650
21,19698066
20,15067570
21,18589266
18,3911410
19,7882098
19,6942130
20,10722226
21,17009074
20,11720530
21,19867890
21,18321714
20,10239346
19,4211826
20,14085874
20,13259250
18,4126290
16,780114
20,14697394
20,10432530
21,18056626
20,8584498
18,2845426
19,5622418
21,17978674
20,16240146
20,13775538
19,5850034
19,6115666
17,1128594
20,13631314
18,2384338
19,6312018
19,7540146
21,19596274
18,2525170
18,3619698
19,5856306
18,2130994
20,14210130
20,13969458
18,3499986
20,14689650
20,13750290
18,2465394
19,4643218
20,12552690
18,2298450
20,12072210
21,17809650
17,1430674
20,10892274
19,4945938
18,3274674
21,19137234
17,1604658
19,4315218
20,14140498
21,18368754
19,4270386
20,10630098
18,3286738
20,16609906
17,1605714
21,19176178
20,13915954
20,11559474
17,1111858
20,9714514
20,11496658
20,13549906
20,11283154
20,9383410
18,3379506
20,11530930
20,13021074
21,19998738
19,8252850
19,7486450
20,11407026
18,3588946
19,4434930
21,19995058
20,9861778
20,11648754
21,17835538
21,17165266
17,1332274
21,19735890
19,8292786
19,7576210
20,10121746
17,1857714
20,14780370
20,14220786
21,19691890
20,13208146
19,6452626
18,2447154
19,5784178
19,8161234
16,829650
17,1051666
19,6884626
19,5253970
20,9911538
20,14502738
17,1591026
21,17091058
17,1682770
16,971026
19,4807858
20,12618546
18,2206930
20,16591890
20,15545010
18,2661618
19,5821938
20,9255954
21,17708626
19,8300946
21,17253906
20,10473778
20,15417298
19,5581618
21,19662706
21,20259666
20,9226194
20,8482290
18,3181618
20,13790514
19,5278386
20,12386290
19,5534226
20,10956114
21,19167954
21,20044434
21,18146194
17,1053874
17,1153650
21,20199666
20,12138738
20,13431570
20,16351570
20,9149970
16,802450
20,14837970
20,11300658
21,20680146
21,18843154
20,15954418
21,16848466
20,9689586
21,18951730
18,2630866
21,17737746
18,4123698
20,12785490
20,15806610
15,521106
18,4063506
18,3790258
20,11158194
17,1884018
19,6569938
21,19703250
19,7991026
20,12250770
21,19542834
20,10685874
21,19669650
19,4807986
21,18888594
19,7829394
20,12430386
19,6909906
19,4971154
21,17684178
20,15871986
21,17519986
20,15346546
17,1392210
20,13607250
18,4024530
20,9745810
20,13761426
20,13307410
20,14739858
21,19831186
20,9620754
20,11662098
21,19931058
19,5638386
21,20243154
18,4159890
19,6182994
20,15858738
19,7090450
19,7677138
20,12043186
19,7496434
16,911410
20,16658610
20,13830834
18,3340146
18,3349074
21,17603410
21,17595858
20,10553746
20,14598450
21,17905938
20,14554930
19,5759698
18,2292658
17,1624498
21,19901106
20,15923890
19,8011090
20,9542386
21,17040274
21,18628594
20,16403154
18,2618866
19,4929298
20,13651474
20,10404658
20,13748146
14,207058
16,631090
19,5866930
20,10941714
20,16610034
18,3660754
16,760114
21,20772658
20,13384146
15,372658
20,10151986
